 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    67     3     8  1982     194     194  hru194                 0.769       4.526       0.511       0.115       1.230       0.376       0.000       0.332       0.000       0.301       0.000       0.000
    67     3     8  1982     195     195  hru195                 3.843      22.132       2.497       0.104       3.281       0.328       0.000       1.644       0.000       0.295       0.000       0.000
    67     3     8  1982     196     196  hru196                 3.492      20.155       2.274       0.105       3.040       0.333       0.000       1.495       0.000       0.295       0.000       0.000
    67     3     8  1982     197     197  hru197                 3.201      18.648       2.104       0.105       3.044       0.335       0.000       1.382       0.000       0.295       0.000       0.000
    67     3     8  1982     198     198  hru198                 3.034      12.200       1.315       0.106       2.172       0.387       0.000       1.337       0.000       0.258       0.000       0.000
    67     3     8  1982     199     199  hru199                 4.089      16.186       1.744       0.103       2.444       0.372       0.000       1.782       0.000       0.257       0.000       0.000
    67     3     8  1982     200     200  hru200                 3.550      14.188       1.529       0.104       2.388       0.379       0.000       1.558       0.000       0.257       0.000       0.000
    67     3     8  1982     201     201  hru201                 4.368      17.253       1.859       0.102       2.653       0.366       0.000       1.901       0.000       0.257       0.000       0.000
    67     3     8  1982     202     202  hru202                 5.198      20.275       2.185       0.101       2.800       0.354       0.000       2.242       0.000       0.257       0.000       0.000
    67     3     8  1982     203     203  hru203                 3.854      22.215       2.506       0.104       3.297       0.327       0.000       1.650       0.000       0.295       0.000       0.000
    67     3     8  1982     204     204  hru204                 5.320      20.752       2.237       0.103       3.022       0.350       0.000       2.296       0.000       0.256       0.000       0.000
    67     3     8  1982     205     205  hru205                 5.438      21.195       2.285       0.104       3.126       0.348       0.000       2.346       0.000       0.256       0.000       0.000
    67     3     8  1982     206     206  hru206                 5.652      21.915       2.362       0.102       2.906       0.347       0.000       2.428       0.000       0.256       0.000       0.000
    67     3     8  1982     207     207  hru207                 4.790      27.314       3.082       0.103       3.686       0.316       0.000       2.036       0.000       0.293       0.000       0.000
    67     3     8  1982     208     208  hru208                 4.348      24.945       2.814       0.103       3.574       0.321       0.000       1.856       0.000       0.294       0.000       0.000
    67     3     8  1982     209     209  hru209                 3.586      20.635       2.328       0.105       2.838       0.333       0.000       1.531       0.000       0.296       0.000       0.000
    67     3     8  1982     210     210  hru210                 4.069      23.445       2.645       0.104       3.480       0.324       0.000       1.743       0.000       0.294       0.000       0.000
    67     3     8  1982     211     211  hru211                 4.818      27.497       3.102       0.103       3.787       0.315       0.000       2.050       0.000       0.293       0.000       0.000
    67     3     8  1982     212     212  hru212                 2.214       8.466       0.898       0.064       3.343       0.265       0.000       1.048       0.000       0.367       0.000       0.000
    67     3     8  1982     213     213  hru213                 4.672      18.379       1.981       0.102       2.723       0.361       0.000       2.028       0.000       0.257       0.000       0.000
    67     3     8  1982     214     214  hru214                 4.667      18.376       1.980       0.102       2.794       0.360       0.000       2.027       0.000       0.257       0.000       0.000
    67     3     8  1982     215     215  hru215                 4.429      17.525       1.889       0.102       2.764       0.363       0.000       1.932       0.000       0.257       0.000       0.000
    67     3     8  1982     216     216  hru216                 4.077      16.147       1.740       0.103       2.478       0.371       0.000       1.777       0.000       0.257       0.000       0.000
    67     3     8  1982     217     217  hru217                 4.894      19.244       2.074       0.103       2.952       0.356       0.000       2.125       0.000       0.256       0.000       0.000
    67     3     8  1982     218     218  hru218                 4.328      17.179       1.851       0.102       2.764       0.364       0.000       1.893       0.000       0.257       0.000       0.000
    67     3     8  1982     219     219  hru219                 0.337       1.357       0.144       0.078       1.192       0.310       0.000       0.167       0.000       0.378       0.000       0.000
    67     3     8  1982     220     220  hru220                 0.610       2.440       0.259       0.075       1.630       0.301       0.000       0.300       0.000       0.376       0.000       0.000
    67     3     8  1982     221     221  hru221                12.194      54.496       6.110       0.113       1.983       0.289       0.000       4.477       0.000       0.067       0.000       0.000
    67     3     8  1982     222     222  hru222                30.859      95.774      10.739       0.101       3.222       0.173       0.000       5.171       0.000       0.067       0.000       0.000
    67     3     8  1982     223     223  hru223                 0.853       4.581       0.514       0.126       1.975       0.430       0.000       0.359       0.000       0.067       0.000       0.000
    67     3     8  1982     224     224  hru224                 2.268      11.914       1.336       0.125       3.276       0.410       0.000       0.938       0.000       0.067       0.000       0.000
    67     3     8  1982     225     225  hru225                58.074     123.687      13.870       0.091       4.331       0.121       0.000       5.294       0.000       0.067       0.000       0.000
    67     3     8  1982     226     226  hru226                 0.849       4.559       0.511       0.126       1.967       0.430       0.000       0.357       0.000       0.067       0.000       0.000
    67     3     8  1982     227     227  hru227                 2.750      14.347       1.609       0.125       3.641       0.404       0.000       1.132       0.000       0.067       0.000       0.000
    67     3     8  1982     228     228  hru228                 0.355       1.922       0.215       0.126       1.248       0.438       0.000       0.150       0.000       0.067       0.000       0.000
    67     3     8  1982     229     229  hru229                11.279      51.295       5.751       0.114       1.962       0.300       0.000       4.198       0.000       0.067       0.000       0.000
    67     3     8  1982     230     230  hru230                24.565      85.655       9.604       0.104       2.861       0.192       0.000       5.133       0.000       0.067       0.000       0.000
    67     3     8  1982     231     231  hru231                 5.079      25.499       2.858       0.120       1.280       0.377       0.000       2.031       0.000       0.067       0.000       0.000
    67     3     8  1982     232     232  hru232                 0.339       1.837       0.206       0.126       1.233       0.438       0.000       0.143       0.000       0.067       0.000       0.000
    67     3     8  1982     233     233  hru233                 2.691      14.044       1.575       0.125       3.573       0.405       0.000       1.108       0.000       0.067       0.000       0.000
    67     3     8  1982     234     234  hru234                30.372      95.010      10.654       0.101       3.175       0.174       0.000       5.164       0.000       0.067       0.000       0.000
    67     3     8  1982     235     235  hru235                12.021      53.863       6.039       0.113       1.973       0.291       0.000       4.422       0.000       0.067       0.000       0.000
    67     3     8  1982     236     236  hru236                 3.052      15.863       1.779       0.125       3.885       0.400       0.000       1.253       0.000       0.067       0.000       0.000
    67     3     8  1982     237     237  hru237                99.522     143.516      16.091       0.084       5.406       0.102       0.000       5.496       0.000       0.067       0.000       0.000
    67     3     8  1982     238     238  hru238                35.687     102.405      11.483       0.098       3.509       0.160       0.000       5.200       0.000       0.067       0.000       0.000
    67     3     8  1982     239     239  hru239                11.994      53.800       6.032       0.113       1.979       0.292       0.000       4.416       0.000       0.067       0.000       0.000
    67     3     8  1982     240     240  hru240                 2.840      14.792       1.658       0.125       3.661       0.403       0.000       1.168       0.000       0.067       0.000       0.000
    67     3     8  1982     241     241  hru241                96.172     142.895      16.021       0.087       5.549       0.104       0.000       5.520       0.000       0.067       0.000       0.000
    67     3     8  1982     242     242  hru242                 5.258      26.429       2.964       0.124       5.113       0.374       0.000       2.106       0.000       0.067       0.000       0.000
    67     3     8  1982     243     243  hru243                 3.855      22.333       2.520       0.104       3.470       0.326       0.000       1.659       0.000       0.294       0.000       0.000
    67     3     8  1982     244     244  hru244                 2.945      17.069       1.926       0.106       2.708       0.340       0.000       1.263       0.000       0.296       0.000       0.000
    67     3     8  1982     245     245  hru245                 3.303      19.111       2.156       0.105       2.956       0.335       0.000       1.416       0.000       0.296       0.000       0.000
    67     3     8  1982     246     246  hru246                 3.576      20.657       2.331       0.105       3.125       0.331       0.000       1.533       0.000       0.295       0.000       0.000
    67     3     8  1982     247     247  hru247                 3.314      19.110       2.156       0.105       2.719       0.336       0.000       1.416       0.000       0.296       0.000       0.000
    67     3     8  1982     248     248  hru248                 0.312       1.848       0.208       0.121       0.725       0.384       0.000       0.135       0.000       0.302       0.000       0.000
    67     3     8  1982     249     249  hru249                 0.066       0.393       0.044       0.125       0.028       0.393       0.000       0.029       0.000       0.304       0.000       0.000
    67     3     8  1982     250     250  hru250                 4.297      24.595       2.775       0.104       3.279       0.323       0.000       1.830       0.000       0.294       0.000       0.000
    67     3     8  1982     251     251  hru251                 0.288       1.701       0.192       0.121       0.698       0.385       0.000       0.125       0.000       0.302       0.000       0.000
    67     3     8  1982     252     252  hru252                 0.289       1.725       0.195       0.124       0.767       0.386       0.000       0.126       0.000       0.303       0.000       0.000
    67     3     8  1982     253     253  hru253                 3.022      17.651       1.991       0.105       2.947       0.338       0.000       1.307       0.000       0.296       0.000       0.000
    67     3     8  1982     254     254  hru254                 0.702       4.146       0.468       0.116       1.228       0.376       0.000       0.304       0.000       0.302       0.000       0.000
    67     3     8  1982     255     255  hru255                 4.279      24.485       2.762       0.104       3.265       0.324       0.000       1.821       0.000       0.295       0.000       0.000
    67     3     8  1982     256     256  hru256                 4.034      23.231       2.621       0.104       3.439       0.325       0.000       1.727       0.000       0.294       0.000       0.000
    67     3     8  1982     257     257  hru257                 0.754       4.439       0.501       0.115       1.237       0.375       0.000       0.326       0.000       0.301       0.000       0.000
    67     3     8  1982     258     258  hru258                 3.126      18.127       2.045       0.105       2.894       0.338       0.000       1.343       0.000       0.296       0.000       0.000
    67     3     8  1982     259     259  hru259                 2.803      16.321       1.841       0.106       2.739       0.342       0.000       1.207       0.000       0.297       0.000       0.000
    67     3     8  1982     260     260  hru260                 0.746       4.396       0.496       0.115       1.242       0.375       0.000       0.323       0.000       0.301       0.000       0.000
    67     3     8  1982     261     261  hru261                 0.303       1.796       0.203       0.124       0.756       0.386       0.000       0.132       0.000       0.303       0.000       0.000
    67     3     8  1982     262     262  hru262                 0.755       4.443       0.501       0.116       1.215       0.376       0.000       0.326       0.000       0.302       0.000       0.000
    67     3     8  1982     263     263  hru263                 2.262      13.122       1.480       0.107       2.230       0.352       0.000       0.969       0.000       0.298       0.000       0.000
    67     3     8  1982     264     264  hru264                 2.552      14.814       1.671       0.107       2.503       0.347       0.000       1.095       0.000       0.297       0.000       0.000
    67     3     8  1982     265     265  hru265                 0.295       1.750       0.197       0.124       0.761       0.386       0.000       0.128       0.000       0.303       0.000       0.000
    67     3     8  1982     266     266  hru266                 0.724       4.268       0.481       0.116       1.222       0.376       0.000       0.313       0.000       0.302       0.000       0.000
    67     3     8  1982     267     267  hru267                 0.785       4.620       0.521       0.115       1.239       0.375       0.000       0.339       0.000       0.301       0.000       0.000
    67     3     8  1982     268     268  hru268                 3.457      19.944       2.250       0.105       2.998       0.334       0.000       1.479       0.000       0.296       0.000       0.000
    67     3     8  1982     269     269  hru269                 3.669      21.143       2.385       0.105       3.118       0.331       0.000       1.569       0.000       0.295       0.000       0.000
    67     3     8  1982     270     270  hru270                 0.324       1.917       0.216       0.121       0.738       0.384       0.000       0.140       0.000       0.302       0.000       0.000
    67     3     8  1982     271     271  hru271                 4.128      23.639       2.667       0.104       3.133       0.326       0.000       1.758       0.000       0.295       0.000       0.000
