ID,NAME,LAT,LONG,ELEVATION
732,732_PCP,37.092,-4.686,425
733,733_PCP,37.091,-4.623,437
734,734_PCP,37.091,-4.561,471
735,735_PCP,37.09,-4.498,553
736,736_PCP,37.089,-4.436,645
737,737_PCP,37.088,-4.373,711
738,738_PCP,37.087,-4.311,822
739,739_PCP,37.086,-4.248,1042
740,740_PCP,37.085,-4.185,1233
741,741_PCP,37.084,-4.123,1179
742,742_PCP,37.083,-4.06,942
743,743_PCP,37.082,-3.998,787
744,744_PCP,37.081,-3.935,820
745,745_PCP,37.08,-3.873,908
746,746_PCP,37.078,-3.81,918
747,747_PCP,37.077,-3.748,846
748,748_PCP,37.076,-3.685,776
749,749_PCP,37.074,-3.623,838
750,750_PCP,37.073,-3.56,1151
751,751_PCP,37.072,-3.497,1693
752,752_PCP,37.07,-3.435,2254
753,753_PCP,37.069,-3.372,2611
754,754_PCP,37.067,-3.31,2686
755,755_PCP,37.066,-3.247,2536
756,756_PCP,37.064,-3.185,2276
757,757_PCP,37.062,-3.122,2029
758,758_PCP,37.061,-3.06,1861
759,759_PCP,37.059,-2.997,1769
760,760_PCP,37.057,-2.935,1707
761,761_PCP,37.056,-2.872,1600
762,762_PCP,37.054,-2.81,1388
763,763_PCP,37.052,-2.747,1076
764,764_PCP,37.05,-2.685,758
765,765_PCP,37.048,-2.622,533
766,766_PCP,37.046,-2.56,430
767,767_PCP,37.044,-2.497,409
768,768_PCP,37.042,-2.435,460
769,769_PCP,37.04,-2.372,590
770,770_PCP,37.038,-2.31,730
771,771_PCP,37.036,-2.247,743
772,772_PCP,37.034,-2.185,597
773,773_PCP,37.032,-2.123,412
774,774_PCP,37.03,-2.06,331
775,775_PCP,37.027,-1.998,324
776,776_PCP,37.025,-1.935,267
777,777_PCP,37.147,-6.814,34
778,778_PCP,37.147,-6.751,52
779,779_PCP,37.148,-6.689,57
780,780_PCP,37.148,-6.626,49
781,781_PCP,37.149,-6.564,34
782,782_PCP,37.149,-6.501,21
783,783_PCP,37.149,-6.438,14
784,784_PCP,37.149,-6.376,11
785,785_PCP,37.15,-6.313,8
786,786_PCP,37.15,-6.25,5
787,787_PCP,37.15,-6.188,5
788,788_PCP,37.15,-6.125,6
789,789_PCP,37.15,-6.063,6
790,790_PCP,37.15,-6,6
791,791_PCP,37.15,-5.937,6
792,792_PCP,37.15,-5.875,14
793,793_PCP,37.15,-5.812,36
794,794_PCP,37.15,-5.75,62
795,795_PCP,37.15,-5.687,81
796,796_PCP,37.149,-5.624,89
797,797_PCP,37.149,-5.562,104
798,798_PCP,37.149,-5.499,146
799,799_PCP,37.149,-5.436,215
800,800_PCP,37.148,-5.374,272
801,801_PCP,37.148,-5.311,295
802,802_PCP,37.147,-5.249,310
803,803_PCP,37.147,-5.186,363
804,804_PCP,37.147,-5.123,427
805,805_PCP,37.146,-5.061,438
806,806_PCP,37.145,-4.998,425
807,807_PCP,37.145,-4.935,450
808,808_PCP,37.144,-4.873,479
809,809_PCP,37.144,-4.81,471
810,810_PCP,37.143,-4.748,453
811,811_PCP,37.142,-4.685,455
812,812_PCP,37.141,-4.622,451
813,813_PCP,37.141,-4.56,461
814,814_PCP,37.14,-4.497,541
815,815_PCP,37.139,-4.435,665
816,816_PCP,37.138,-4.372,727
817,817_PCP,37.137,-4.309,730
818,818_PCP,37.136,-4.247,784
819,819_PCP,37.135,-4.184,879
820,820_PCP,37.134,-4.122,872
821,821_PCP,37.133,-4.059,753
822,822_PCP,37.132,-3.996,670
823,823_PCP,37.131,-3.934,688
824,824_PCP,37.13,-3.871,734
825,825_PCP,37.128,-3.809,732
826,826_PCP,37.127,-3.746,698
827,827_PCP,37.126,-3.683,681
828,828_PCP,37.124,-3.621,752
829,829_PCP,37.123,-3.558,950
830,830_PCP,37.122,-3.496,1267
831,831_PCP,37.12,-3.433,1673
832,832_PCP,37.119,-3.371,2117
833,833_PCP,37.117,-3.308,2435
834,834_PCP,37.116,-3.245,2453
835,835_PCP,37.114,-3.183,2232
836,836_PCP,37.112,-3.12,2022
837,837_PCP,37.111,-3.058,1937
838,838_PCP,37.109,-2.995,1895
839,839_PCP,37.107,-2.933,1805
840,840_PCP,37.106,-2.87,1642
841,841_PCP,37.104,-2.808,1392
842,842_PCP,37.102,-2.745,1084
843,843_PCP,37.1,-2.682,823
844,844_PCP,37.098,-2.62,694
845,845_PCP,37.096,-2.557,672
846,846_PCP,37.094,-2.495,637
847,847_PCP,37.092,-2.432,553
848,848_PCP,37.09,-2.37,507
849,849_PCP,37.088,-2.307,553
850,850_PCP,37.086,-2.245,603
851,851_PCP,37.084,-2.182,551
852,852_PCP,37.082,-2.12,435
853,853_PCP,37.08,-2.057,376
854,854_PCP,37.077,-1.995,396
855,855_PCP,37.075,-1.932,368
856,856_PCP,37.073,-1.87,213
857,857_PCP,37.191,-7.379,9
858,858_PCP,37.196,-7.003,6
859,859_PCP,37.196,-6.94,8
860,860_PCP,37.197,-6.877,24
861,861_PCP,37.197,-6.815,50
862,862_PCP,37.197,-6.752,71
863,863_PCP,37.198,-6.689,75
864,864_PCP,37.198,-6.627,62
865,865_PCP,37.199,-6.564,44
866,866_PCP,37.199,-6.501,32
867,867_PCP,37.199,-6.439,27
868,868_PCP,37.199,-6.376,22
869,869_PCP,37.2,-6.313,16
870,870_PCP,37.2,-6.251,9
871,871_PCP,37.2,-6.188,6
872,872_PCP,37.2,-6.125,5
873,873_PCP,37.2,-6.063,5
874,874_PCP,37.2,-6,8
875,875_PCP,37.2,-5.937,16
876,876_PCP,37.2,-5.875,29
877,877_PCP,37.2,-5.812,44
878,878_PCP,37.2,-5.749,58
879,879_PCP,37.2,-5.687,68
880,880_PCP,37.199,-5.624,73
881,881_PCP,37.199,-5.561,86
882,882_PCP,37.199,-5.499,120
883,883_PCP,37.199,-5.436,171
884,884_PCP,37.198,-5.373,205
885,885_PCP,37.198,-5.311,213
886,886_PCP,37.197,-5.248,230
887,887_PCP,37.197,-5.185,283
888,888_PCP,37.197,-5.123,340
889,889_PCP,37.196,-5.06,357
890,890_PCP,37.196,-4.997,373
891,891_PCP,37.195,-4.935,438
892,892_PCP,37.194,-4.872,500
893,893_PCP,37.194,-4.809,494
894,894_PCP,37.193,-4.747,463
895,895_PCP,37.192,-4.684,460
896,896_PCP,37.191,-4.621,460
897,897_PCP,37.191,-4.559,455
898,898_PCP,37.19,-4.496,520
899,899_PCP,37.189,-4.433,650
900,900_PCP,37.188,-4.371,716
901,901_PCP,37.187,-4.308,663
902,902_PCP,37.186,-4.246,603
903,903_PCP,37.185,-4.183,615
904,904_PCP,37.184,-4.12,632
905,905_PCP,37.183,-4.058,605
906,906_PCP,37.182,-3.995,575
907,907_PCP,37.181,-3.932,572
908,908_PCP,37.179,-3.87,579
909,909_PCP,37.178,-3.807,585
910,910_PCP,37.177,-3.744,598
911,911_PCP,37.176,-3.682,632
912,912_PCP,37.174,-3.619,712
913,913_PCP,37.173,-3.557,838
914,914_PCP,37.172,-3.494,1006
915,915_PCP,37.17,-3.431,1267
916,916_PCP,37.169,-3.369,1639
917,917_PCP,37.167,-3.306,1944
918,918_PCP,37.166,-3.243,1954
919,919_PCP,37.164,-3.181,1727
920,920_PCP,37.162,-3.118,1536
921,921_PCP,37.161,-3.056,1502
922,922_PCP,37.159,-2.993,1507
923,923_PCP,37.157,-2.93,1446
924,924_PCP,37.156,-2.868,1327
925,925_PCP,37.154,-2.805,1195
926,926_PCP,37.152,-2.743,1101
927,927_PCP,37.15,-2.68,1076
928,928_PCP,37.148,-2.618,1102
929,929_PCP,37.146,-2.555,1101
930,930_PCP,37.144,-2.492,1003
931,931_PCP,37.142,-2.43,841
932,932_PCP,37.14,-2.367,716
933,933_PCP,37.138,-2.305,659
934,934_PCP,37.136,-2.242,618
935,935_PCP,37.134,-2.18,553
936,936_PCP,37.132,-2.117,477
937,937_PCP,37.13,-2.054,420
938,938_PCP,37.127,-1.992,381
939,939_PCP,37.125,-1.929,314
940,940_PCP,37.123,-1.867,184
941,941_PCP,37.241,-7.38,34
942,942_PCP,37.242,-7.317,42
943,943_PCP,37.243,-7.254,37
944,944_PCP,37.244,-7.191,27
945,945_PCP,37.244,-7.129,26
946,946_PCP,37.245,-7.066,24
947,947_PCP,37.245,-7.003,18
948,948_PCP,37.246,-6.941,11
949,949_PCP,37.246,-6.878,21
950,950_PCP,37.247,-6.815,47
951,951_PCP,37.247,-6.753,75
952,952_PCP,37.248,-6.69,91
953,953_PCP,37.248,-6.627,89
954,954_PCP,37.249,-6.564,76
955,955_PCP,37.249,-6.502,66
956,956_PCP,37.249,-6.439,60
957,957_PCP,37.249,-6.376,52
958,958_PCP,37.25,-6.314,37
959,959_PCP,37.25,-6.251,27
960,960_PCP,37.25,-6.188,22
961,961_PCP,37.25,-6.125,14
962,962_PCP,37.25,-6.063,6
963,963_PCP,37.25,-6,11
964,964_PCP,37.25,-5.937,31
965,965_PCP,37.25,-5.875,45
966,966_PCP,37.25,-5.812,49
967,967_PCP,37.25,-5.749,47
968,968_PCP,37.25,-5.686,52
969,969_PCP,37.249,-5.624,63
970,970_PCP,37.249,-5.561,83
971,971_PCP,37.249,-5.498,111
972,972_PCP,37.249,-5.436,138
973,973_PCP,37.248,-5.373,156
974,974_PCP,37.248,-5.31,164
975,975_PCP,37.247,-5.247,177
976,976_PCP,37.247,-5.185,205
977,977_PCP,37.246,-5.122,234
978,978_PCP,37.246,-5.059,261
979,979_PCP,37.245,-4.997,324
980,980_PCP,37.245,-4.934,437
981,981_PCP,37.244,-4.871,512
982,982_PCP,37.244,-4.809,482
983,983_PCP,37.243,-4.746,412
984,984_PCP,37.242,-4.683,391
985,985_PCP,37.241,-4.62,401
986,986_PCP,37.241,-4.558,407
987,987_PCP,37.24,-4.495,450
988,988_PCP,37.239,-4.432,548
989,989_PCP,37.238,-4.37,616
990,990_PCP,37.237,-4.307,600
991,991_PCP,37.236,-4.244,574
992,992_PCP,37.235,-4.182,597
993,993_PCP,37.234,-4.119,629
994,994_PCP,37.233,-4.056,637
995,995_PCP,37.232,-3.994,641
996,996_PCP,37.231,-3.931,642
997,997_PCP,37.23,-3.868,618
998,998_PCP,37.228,-3.805,582
999,999_PCP,37.227,-3.743,569
1000,1000_PCP,37.226,-3.68,621
1001,1001_PCP,37.224,-3.617,771
1002,1002_PCP,37.223,-3.555,975
1003,1003_PCP,37.222,-3.492,1146
1004,1004_PCP,37.22,-3.429,1283
1005,1005_PCP,37.219,-3.367,1423
1006,1006_PCP,37.217,-3.304,1495
1007,1007_PCP,37.216,-3.241,1409
1008,1008_PCP,37.214,-3.179,1226
1009,1009_PCP,37.212,-3.116,1112
1010,1010_PCP,37.211,-3.054,1110
1011,1011_PCP,37.209,-2.991,1138
1012,1012_PCP,37.207,-2.928,1140
1013,1013_PCP,37.206,-2.866,1158
1014,1014_PCP,37.204,-2.803,1239
1015,1015_PCP,37.202,-2.74,1361
1016,1016_PCP,37.2,-2.678,1476
1017,1017_PCP,37.198,-2.615,1544
1018,1018_PCP,37.196,-2.552,1533
1019,1019_PCP,37.194,-2.49,1432
1020,1020_PCP,37.192,-2.427,1282
1021,1021_PCP,37.19,-2.365,1123
1022,1022_PCP,37.188,-2.302,957
1023,1023_PCP,37.186,-2.239,799
1024,1024_PCP,37.184,-2.177,688
1025,1025_PCP,37.182,-2.114,611
1026,1026_PCP,37.179,-2.052,500
1027,1027_PCP,37.177,-1.989,337
1028,1028_PCP,37.175,-1.926,177
1029,1029_PCP,37.173,-1.864,71
1030,1030_PCP,37.291,-7.381,70
1031,1031_PCP,37.292,-7.318,80
1032,1032_PCP,37.293,-7.255,68
1033,1033_PCP,37.294,-7.192,55
1034,1034_PCP,37.294,-7.13,57
1035,1035_PCP,37.295,-7.067,52
1036,1036_PCP,37.295,-7.004,34
1037,1037_PCP,37.296,-6.941,14
1038,1038_PCP,37.297,-6.879,14
1039,1039_PCP,37.297,-6.816,32
1040,1040_PCP,37.297,-6.753,60
1041,1041_PCP,37.298,-6.69,89
1042,1042_PCP,37.298,-6.628,106
1043,1043_PCP,37.299,-6.565,109
1044,1044_PCP,37.299,-6.502,109
1045,1045_PCP,37.299,-6.439,104
1046,1046_PCP,37.299,-6.377,88
1047,1047_PCP,37.3,-6.314,63
1048,1048_PCP,37.3,-6.251,55
1049,1049_PCP,37.3,-6.188,60
1050,1050_PCP,37.3,-6.126,53
1051,1051_PCP,37.3,-6.063,31
1052,1052_PCP,37.3,-6,16
1053,1053_PCP,37.3,-5.937,29
1054,1054_PCP,37.3,-5.874,53
1055,1055_PCP,37.3,-5.812,60
1056,1056_PCP,37.3,-5.749,52
1057,1057_PCP,37.3,-5.686,47
1058,1058_PCP,37.299,-5.623,58
1059,1059_PCP,37.299,-5.561,83
1060,1060_PCP,37.299,-5.498,106
1061,1061_PCP,37.299,-5.435,119
1062,1062_PCP,37.298,-5.372,128
1063,1063_PCP,37.298,-5.31,138
1064,1064_PCP,37.297,-5.247,148
1065,1065_PCP,37.297,-5.184,156
1066,1066_PCP,37.297,-5.121,169
1067,1067_PCP,37.296,-5.059,200
1068,1068_PCP,37.295,-4.996,272
1069,1069_PCP,37.295,-4.933,376
1070,1070_PCP,37.294,-4.87,438
1071,1071_PCP,37.294,-4.808,402
1072,1072_PCP,37.293,-4.745,326
1073,1073_PCP,37.292,-4.682,300
1074,1074_PCP,37.291,-4.619,336
1075,1075_PCP,37.291,-4.557,381
1076,1076_PCP,37.29,-4.494,417
1077,1077_PCP,37.289,-4.431,466
1078,1078_PCP,37.288,-4.368,539
1079,1079_PCP,37.287,-4.306,616
1080,1080_PCP,37.286,-4.243,676
1081,1081_PCP,37.285,-4.18,722
1082,1082_PCP,37.284,-4.118,756
1083,1083_PCP,37.283,-4.055,794
1084,1084_PCP,37.282,-3.992,843
1085,1085_PCP,37.281,-3.929,864
1086,1086_PCP,37.279,-3.867,813
1087,1087_PCP,37.278,-3.804,716
1088,1088_PCP,37.277,-3.741,639
1089,1089_PCP,37.276,-3.678,655
1090,1090_PCP,37.274,-3.616,843
1091,1091_PCP,37.273,-3.553,1158
1092,1092_PCP,37.272,-3.49,1409
1093,1093_PCP,37.27,-3.428,1459
1094,1094_PCP,37.269,-3.365,1358
1095,1095_PCP,37.267,-3.302,1211
1096,1096_PCP,37.266,-3.24,1079
1097,1097_PCP,37.264,-3.177,996
1098,1098_PCP,37.262,-3.114,990
1099,1099_PCP,37.261,-3.051,1060
1100,1100_PCP,37.259,-2.989,1159
1101,1101_PCP,37.257,-2.926,1273
1102,1102_PCP,37.256,-2.863,1417
1103,1103_PCP,37.254,-2.801,1572
1104,1104_PCP,37.252,-2.738,1671
1105,1105_PCP,37.25,-2.675,1691
1106,1106_PCP,37.248,-2.613,1670
1107,1107_PCP,37.246,-2.55,1640
1108,1108_PCP,37.244,-2.487,1596
1109,1109_PCP,37.242,-2.425,1505
1110,1110_PCP,37.24,-2.362,1324
1111,1111_PCP,37.238,-2.299,1084
1112,1112_PCP,37.236,-2.237,885
1113,1113_PCP,37.234,-2.174,779
1114,1114_PCP,37.232,-2.111,696
1115,1115_PCP,37.23,-2.049,541
1116,1116_PCP,37.227,-1.986,313
1117,1117_PCP,37.225,-1.924,112
1118,1118_PCP,37.223,-1.861,16
1119,1119_PCP,37.341,-7.382,101
1120,1120_PCP,37.342,-7.319,106
1121,1121_PCP,37.343,-7.256,94
1122,1122_PCP,37.344,-7.193,93
1123,1123_PCP,37.344,-7.13,97
1124,1124_PCP,37.345,-7.068,86
1125,1125_PCP,37.345,-7.005,55
1126,1126_PCP,37.346,-6.942,32
1127,1127_PCP,37.346,-6.879,29
1128,1128_PCP,37.347,-6.816,36
1129,1129_PCP,37.347,-6.754,49
1130,1130_PCP,37.348,-6.691,70
1131,1131_PCP,37.348,-6.628,93
1132,1132_PCP,37.349,-6.565,112
1133,1133_PCP,37.349,-6.502,128
1134,1134_PCP,37.349,-6.44,132
1135,1135_PCP,37.349,-6.377,109
1136,1136_PCP,37.35,-6.314,76
1137,1137_PCP,37.35,-6.251,73
1138,1138_PCP,37.35,-6.188,97
1139,1139_PCP,37.35,-6.126,104
1140,1140_PCP,37.35,-6.063,66
1141,1141_PCP,37.35,-6,21
1142,1142_PCP,37.35,-5.937,16
1143,1143_PCP,37.35,-5.874,50
1144,1144_PCP,37.35,-5.812,81
1145,1145_PCP,37.35,-5.749,84
1146,1146_PCP,37.35,-5.686,70
1147,1147_PCP,37.349,-5.623,63
1148,1148_PCP,37.349,-5.56,78
1149,1149_PCP,37.349,-5.498,94
1150,1150_PCP,37.349,-5.435,102
1151,1151_PCP,37.348,-5.372,111
1152,1152_PCP,37.348,-5.309,125
1153,1153_PCP,37.347,-5.246,137
1154,1154_PCP,37.347,-5.184,143
1155,1155_PCP,37.346,-5.121,155
1156,1156_PCP,37.346,-5.058,181
1157,1157_PCP,37.345,-4.995,225
1158,1158_PCP,37.345,-4.932,275
1159,1159_PCP,37.344,-4.87,306
1160,1160_PCP,37.344,-4.807,295
1161,1161_PCP,37.343,-4.744,261
1162,1162_PCP,37.342,-4.681,259
1163,1163_PCP,37.341,-4.618,316
1164,1164_PCP,37.341,-4.556,401
1165,1165_PCP,37.34,-4.493,456
1166,1166_PCP,37.339,-4.43,491
1167,1167_PCP,37.338,-4.367,579
1168,1168_PCP,37.337,-4.305,716
1169,1169_PCP,37.336,-4.242,809
1170,1170_PCP,37.335,-4.179,833
1171,1171_PCP,37.334,-4.116,856
1172,1172_PCP,37.333,-4.053,923
1173,1173_PCP,37.332,-3.991,1001
1174,1174_PCP,37.331,-3.928,1019
1175,1175_PCP,37.329,-3.865,955
1176,1176_PCP,37.328,-3.802,862
1177,1177_PCP,37.327,-3.74,787
1178,1178_PCP,37.326,-3.677,763
1179,1179_PCP,37.324,-3.614,867
1180,1180_PCP,37.323,-3.551,1125
1181,1181_PCP,37.322,-3.489,1381
1182,1182_PCP,37.32,-3.426,1448
1183,1183_PCP,37.319,-3.363,1313
1184,1184_PCP,37.317,-3.3,1112
1185,1185_PCP,37.316,-3.238,965
1186,1186_PCP,37.314,-3.175,928
1187,1187_PCP,37.312,-3.112,999
1188,1188_PCP,37.311,-3.049,1158
1189,1189_PCP,37.309,-2.987,1366
1190,1190_PCP,37.307,-2.924,1590
1191,1191_PCP,37.306,-2.861,1751
1192,1192_PCP,37.304,-2.798,1766
1193,1193_PCP,37.302,-2.736,1649
1194,1194_PCP,37.3,-2.673,1500
1195,1195_PCP,37.298,-2.61,1396
1196,1196_PCP,37.296,-2.548,1340
1197,1197_PCP,37.294,-2.485,1316
1198,1198_PCP,37.292,-2.422,1260
1199,1199_PCP,37.29,-2.359,1112
1200,1200_PCP,37.288,-2.297,903
1201,1201_PCP,37.286,-2.234,743
1202,1202_PCP,37.284,-2.171,665
1203,1203_PCP,37.282,-2.109,593
1204,1204_PCP,37.279,-2.046,461
1205,1205_PCP,37.277,-1.983,296
1206,1206_PCP,37.275,-1.921,161
1207,1207_PCP,37.273,-1.858,88
1208,1208_PCP,37.27,-1.795,57
1209,1209_PCP,37.391,-7.445,102
1210,1210_PCP,37.391,-7.383,114
1211,1211_PCP,37.392,-7.32,127
1212,1212_PCP,37.393,-7.257,125
1213,1213_PCP,37.394,-7.194,127
1214,1214_PCP,37.394,-7.131,128
1215,1215_PCP,37.395,-7.068,107
1216,1216_PCP,37.395,-7.006,75
1217,1217_PCP,37.396,-6.943,63
1218,1218_PCP,37.397,-6.88,73
1219,1219_PCP,37.397,-6.817,78
1220,1220_PCP,37.397,-6.754,75
1221,1221_PCP,37.398,-6.691,78
1222,1222_PCP,37.398,-6.628,88
1223,1223_PCP,37.399,-6.566,102
1224,1224_PCP,37.399,-6.503,122
1225,1225_PCP,37.399,-6.44,130
1226,1226_PCP,37.399,-6.377,106
1227,1227_PCP,37.4,-6.314,71
1228,1228_PCP,37.4,-6.251,70
1229,1229_PCP,37.4,-6.189,101
1230,1230_PCP,37.4,-6.126,115
1231,1231_PCP,37.4,-6.063,78
1232,1232_PCP,37.4,-6,24
1233,1233_PCP,37.4,-5.937,8
1234,1234_PCP,37.4,-5.874,39
1235,1235_PCP,37.4,-5.811,89
1236,1236_PCP,37.4,-5.749,117
1237,1237_PCP,37.4,-5.686,111
1238,1238_PCP,37.399,-5.623,86
1239,1239_PCP,37.399,-5.56,75
1240,1240_PCP,37.399,-5.497,81
1241,1241_PCP,37.399,-5.434,94
1242,1242_PCP,37.398,-5.372,109
1243,1243_PCP,37.398,-5.309,127
1244,1244_PCP,37.397,-5.246,148
1245,1245_PCP,37.397,-5.183,163
1246,1246_PCP,37.397,-5.12,169
1247,1247_PCP,37.396,-5.057,176
1248,1248_PCP,37.395,-4.994,186
1249,1249_PCP,37.395,-4.932,194
1250,1250_PCP,37.394,-4.869,205
1251,1251_PCP,37.394,-4.806,226
1252,1252_PCP,37.393,-4.743,252
1253,1253_PCP,37.392,-4.68,283
1254,1254_PCP,37.391,-4.617,332
1255,1255_PCP,37.391,-4.555,409
1256,1256_PCP,37.39,-4.492,491
1257,1257_PCP,37.389,-4.429,572
1258,1258_PCP,37.388,-4.366,681
1259,1259_PCP,37.387,-4.303,796
1260,1260_PCP,37.386,-4.24,844
1261,1261_PCP,37.385,-4.178,838
1262,1262_PCP,37.384,-4.115,862
1263,1263_PCP,37.383,-4.052,942
1264,1264_PCP,37.382,-3.989,1012
1265,1265_PCP,37.381,-3.926,1009
1266,1266_PCP,37.379,-3.864,952
1267,1267_PCP,37.378,-3.801,918
1268,1268_PCP,37.377,-3.738,923
1269,1269_PCP,37.376,-3.675,915
1270,1270_PCP,37.374,-3.612,895
1271,1271_PCP,37.373,-3.55,944
1272,1272_PCP,37.371,-3.487,1086
1273,1273_PCP,37.37,-3.424,1224
1274,1274_PCP,37.369,-3.361,1239
1275,1275_PCP,37.367,-3.298,1109
1276,1276_PCP,37.365,-3.236,939
1277,1277_PCP,37.364,-3.173,880
1278,1278_PCP,37.362,-3.11,977
1279,1279_PCP,37.361,-3.047,1169
1280,1280_PCP,37.359,-2.984,1412
1281,1281_PCP,37.357,-2.922,1665
1282,1282_PCP,37.355,-2.859,1779
1283,1283_PCP,37.354,-2.796,1631
1284,1284_PCP,37.352,-2.733,1347
1285,1285_PCP,37.35,-2.671,1143
1286,1286_PCP,37.348,-2.608,1060
1287,1287_PCP,37.346,-2.545,1006
1288,1288_PCP,37.344,-2.482,944
1289,1289_PCP,37.342,-2.42,875
1290,1290_PCP,37.34,-2.357,779
1291,1291_PCP,37.338,-2.294,654
1292,1292_PCP,37.336,-2.231,541
1293,1293_PCP,37.334,-2.169,471
1294,1294_PCP,37.332,-2.106,412
1295,1295_PCP,37.329,-2.043,337
1296,1296_PCP,37.327,-1.98,274
1297,1297_PCP,37.325,-1.918,246
1298,1298_PCP,37.322,-1.855,220
1299,1299_PCP,37.32,-1.792,159
1300,1300_PCP,37.318,-1.73,76
1301,1301_PCP,37.441,-7.446,109
1302,1302_PCP,37.441,-7.384,130
1303,1303_PCP,37.442,-7.321,163
1304,1304_PCP,37.443,-7.258,169
1305,1305_PCP,37.444,-7.195,158
1306,1306_PCP,37.444,-7.132,138
1307,1307_PCP,37.445,-7.069,111
1308,1308_PCP,37.445,-7.006,89
1309,1309_PCP,37.446,-6.943,96
1310,1310_PCP,37.447,-6.88,122
1311,1311_PCP,37.447,-6.818,140
1312,1312_PCP,37.447,-6.755,142
1313,1313_PCP,37.448,-6.692,137
1314,1314_PCP,37.448,-6.629,127
1315,1315_PCP,37.449,-6.566,125
1316,1316_PCP,37.449,-6.503,138
1317,1317_PCP,37.449,-6.44,143
1318,1318_PCP,37.449,-6.377,117
1319,1319_PCP,37.45,-6.314,78
1320,1320_PCP,37.45,-6.252,62
1321,1321_PCP,37.45,-6.189,76
1322,1322_PCP,37.45,-6.126,81
1323,1323_PCP,37.45,-6.063,55
1324,1324_PCP,37.45,-6,16
1325,1325_PCP,37.45,-5.937,1
1326,1326_PCP,37.45,-5.874,22
1327,1327_PCP,37.45,-5.811,71
1328,1328_PCP,37.45,-5.748,119
1329,1329_PCP,37.45,-5.686,133
1330,1330_PCP,37.449,-5.623,111
1331,1331_PCP,37.449,-5.56,86
1332,1332_PCP,37.449,-5.497,93
1333,1333_PCP,37.449,-5.434,114
1334,1334_PCP,37.448,-5.371,128
1335,1335_PCP,37.448,-5.308,140
1336,1336_PCP,37.447,-5.245,164
1337,1337_PCP,37.447,-5.182,187
1338,1338_PCP,37.447,-5.12,182
1339,1339_PCP,37.446,-5.057,161
1340,1340_PCP,37.445,-4.994,151
1341,1341_PCP,37.445,-4.931,156
1342,1342_PCP,37.444,-4.868,174
1343,1343_PCP,37.444,-4.805,212
1344,1344_PCP,37.443,-4.742,269
1345,1345_PCP,37.442,-4.679,319
1346,1346_PCP,37.441,-4.616,347
1347,1347_PCP,37.441,-4.554,381
1348,1348_PCP,37.44,-4.491,469
1349,1349_PCP,37.439,-4.428,624
1350,1350_PCP,37.438,-4.365,774
1351,1351_PCP,37.437,-4.302,830
1352,1352_PCP,37.436,-4.239,789
1353,1353_PCP,37.435,-4.176,740
1354,1354_PCP,37.434,-4.114,763
1355,1355_PCP,37.433,-4.051,849
1356,1356_PCP,37.432,-3.988,928
1357,1357_PCP,37.431,-3.925,944
1358,1358_PCP,37.429,-3.862,928
1359,1359_PCP,37.428,-3.799,949
1360,1360_PCP,37.427,-3.736,1009
1361,1361_PCP,37.426,-3.674,1034
1362,1362_PCP,37.424,-3.611,965
1363,1363_PCP,37.423,-3.548,872
1364,1364_PCP,37.422,-3.485,889
1365,1365_PCP,37.42,-3.422,1035
1366,1366_PCP,37.419,-3.359,1149
1367,1367_PCP,37.417,-3.296,1092
1368,1368_PCP,37.416,-3.234,934
1369,1369_PCP,37.414,-3.171,862
1370,1370_PCP,37.412,-3.108,936
1371,1371_PCP,37.411,-3.045,1073
1372,1372_PCP,37.409,-2.982,1249
1373,1373_PCP,37.407,-2.919,1451
1374,1374_PCP,37.406,-2.857,1526
1375,1375_PCP,37.404,-2.794,1345
1376,1376_PCP,37.402,-2.731,1066
1377,1377_PCP,37.4,-2.668,937
1378,1378_PCP,37.398,-2.605,964
1379,1379_PCP,37.396,-2.543,986
1380,1380_PCP,37.394,-2.48,926
1381,1381_PCP,37.392,-2.417,828
1382,1382_PCP,37.39,-2.354,734
1383,1383_PCP,37.388,-2.291,629
1384,1384_PCP,37.386,-2.229,515
1385,1385_PCP,37.384,-2.166,425
1386,1386_PCP,37.382,-2.103,365
1387,1387_PCP,37.379,-2.04,313
1388,1388_PCP,37.377,-1.978,285
1389,1389_PCP,37.375,-1.915,300
1390,1390_PCP,37.372,-1.852,308
1391,1391_PCP,37.37,-1.789,254
1392,1392_PCP,37.368,-1.727,146
1393,1393_PCP,37.491,-7.447,120
1394,1394_PCP,37.491,-7.385,161
1395,1395_PCP,37.492,-7.322,207
1396,1396_PCP,37.493,-7.259,217
1397,1397_PCP,37.494,-7.196,190
1398,1398_PCP,37.494,-7.133,151
1399,1399_PCP,37.495,-7.07,119
1400,1400_PCP,37.495,-7.007,106
1401,1401_PCP,37.496,-6.944,117
1402,1402_PCP,37.496,-6.881,150
1403,1403_PCP,37.497,-6.818,187
1404,1404_PCP,37.497,-6.755,212
1405,1405_PCP,37.498,-6.692,213
1406,1406_PCP,37.498,-6.629,199
1407,1407_PCP,37.499,-6.566,194
1408,1408_PCP,37.499,-6.503,212
1409,1409_PCP,37.499,-6.441,217
1410,1410_PCP,37.499,-6.378,177
1411,1411_PCP,37.5,-6.315,119
1412,1412_PCP,37.5,-6.252,84
1413,1413_PCP,37.5,-6.189,80
1414,1414_PCP,37.5,-6.126,70
1415,1415_PCP,37.5,-6.063,40
1416,1416_PCP,37.5,-6,9
