"fecha","chalaco","chusis","huamarca","huancabamba","miraflores"
"2000-08-01",13.0622234344482,16.9777011871338,14.0192394256592,17.1864833831787,16.6142673492432
"2000-09-01",13.5166454315186,16.9442310333252,14.5411262512207,17.9152030944824,16.8887157440186
"2000-10-01",12.6278200149536,16.987606048584,13.7681198120117,17.9153060913086,17.0376167297363
"2000-11-01",11.851508140564,16.1774101257324,13.0109710693359,17.2807502746582,16.5308055877686
"2000-12-01",13.6247158050537,19.5539264678955,15.2536792755127,19.7624759674072,19.8139762878418
"2001-01-01",14.0459852218628,21.1278190612793,15.7029438018799,20.3243446350098,21.1912231445312
"2001-02-01",14.3514909744263,22.8184566497803,16.233154296875,21.5145721435547,22.993070602417
"2001-03-01",14.0409307479858,22.5004386901855,16.2548713684082,21.5834064483643,23.0904159545898
"2001-04-01",13.9453859329224,20.954460144043,15.7781209945679,20.865348815918,21.6813316345215
"2001-05-01",14.0650472640991,18.0384178161621,14.9339151382446,18.5608825683594,18.7320823669434
"2001-06-01",13.4222087860107,17.1044750213623,13.6471347808838,16.7798557281494,16.8522834777832
"2001-07-01",13.3474731445312,17.3082122802734,13.8287773132324,17.434886932373,16.8408470153809
"2001-08-01",12.9329137802124,16.6098327636719,13.7399930953979,16.7870121002197,16.3132209777832
"2001-09-01",12.9656667709351,15.9881658554077,13.9841775894165,17.1343955993652,16.0766716003418
"2001-10-01",13.8955307006836,16.2364768981934,14.6954488754272,17.4791297912598,16.5099544525146
"2001-11-01",13.8961734771729,17.3063259124756,14.9447908401489,18.2927055358887,17.6537799835205
"2001-12-01",14.0779275894165,18.8687973022461,15.5045537948608,19.3441143035889,19.4390125274658
"2002-01-01",13.8169145584106,19.9814376831055,15.4879865646362,19.5991516113281,20.3669738769531
"2002-02-01",14.9771547317505,22.7615585327148,16.8231143951416,21.7138233184814,23.081636428833
"2002-03-01",14.6739253997803,23.4329929351807,16.9260768890381,22.3220996856689,24.0712089538574
"2002-04-01",14.3315572738647,21.3232955932617,16.2477722167969,21.2870559692383,22.0868988037109
"2002-05-01",14.3015995025635,19.0091152191162,15.1271448135376,19.1745624542236,19.673490524292
"2002-06-01",13.5441789627075,16.7212181091309,13.642671585083,16.5633602142334,16.6973724365234
"2002-07-01",13.7811298370361,16.7216873168945,14.3515901565552,17.1859016418457,16.6095657348633
"2002-08-01",13.0952386856079,16.7194385528564,14.0463199615479,17.0197811126709,16.4282054901123
"2002-09-01",13.1379928588867,16.3213977813721,14.3386192321777,17.3999614715576,16.4293842315674
"2002-10-01",14.0921306610107,18.0237636566162,15.0815391540527,18.8363227844238,18.1169185638428
"2002-11-01",14.1464166641235,18.6489448547363,15.3720045089722,19.2346687316895,18.829252243042
"2002-12-01",14.7423782348633,20.3102874755859,16.2167510986328,20.5059070587158,20.7165279388428
"2003-01-01",14.7210893630981,21.8499145507812,16.4173011779785,21.1033306121826,21.9426422119141
"2003-02-01",14.7623949050903,23.0346393585205,16.6929473876953,21.8819961547852,23.3225116729736
"2003-03-01",14.016040802002,21.5067539215088,16.0966186523438,20.9641513824463,22.3185749053955
"2003-04-01",14.558349609375,19.5571727752686,16.2680339813232,20.0615119934082,20.5843772888184
"2003-05-01",14.4959688186646,18.2224578857422,15.3588972091675,18.6143531799316,18.8832721710205
"2003-06-01",14.6029624938965,17.2828426361084,14.5920372009277,17.0990104675293,17.2420539855957
"2003-07-01",12.966775894165,16.4568138122559,13.7005281448364,16.6072902679443,16.1936531066895
"2003-08-01",13.317138671875,16.634334564209,14.1830310821533,16.8938999176025,16.355504989624
"2003-09-01",13.0227098464966,16.7999114990234,14.1433324813843,17.7170372009277,16.7294883728027
"2003-10-01",13.7237701416016,17.2035942077637,14.669825553894,18.2008323669434,17.2962760925293
"2003-11-01",13.7081737518311,18.2455520629883,14.9714088439941,18.917444229126,18.3862953186035
"2003-12-01",13.8384008407593,19.8358325958252,15.4124917984009,20.0193462371826,20.1487350463867
"2004-01-01",12.5460271835327,20.8566837310791,14.5763092041016,20.2858009338379,20.8979949951172
"2004-02-01",14.6065368652344,23.1999664306641,16.5830402374268,21.9616031646729,23.4197120666504
"2004-03-01",14.6036291122437,22.2629890441895,16.7276439666748,21.5642318725586,23.0381546020508
"2004-04-01",13.8413515090942,20.4238929748535,15.8167333602905,20.6872406005859,21.2718620300293
"2004-05-01",14.2156620025635,17.9462451934814,15.2393169403076,18.440185546875,18.5887088775635
"2004-06-01",13.8856325149536,16.7691478729248,13.9981365203857,16.5533962249756,16.7012748718262
"2004-07-01",13.5871391296387,16.9510765075684,14.4509725570679,17.2207164764404,16.6669826507568
"2004-08-01",12.8141975402832,15.5752382278442,13.7101955413818,15.9555225372314,15.4416303634644
"2004-09-01",13.085355758667,17.0162906646729,14.2433738708496,17.8563613891602,16.9151973724365
"2004-10-01",14.1183319091797,17.7490749359131,15.1084537506104,18.6367206573486,17.8322830200195
"2004-11-01",13.8118076324463,18.4449787139893,15.0728569030762,19.085916519165,18.5876426696777
"2004-12-01",14.071138381958,19.7581748962402,15.6542959213257,20.0135135650635,20.1400394439697
"2005-01-01",13.6956243515015,21.6370906829834,15.6449813842773,20.8734092712402,21.6925163269043
"2005-02-01",15.3053293228149,23.0165882110596,17.091682434082,21.9159297943115,23.3366985321045
